model,event_trading_date,n,mae,rmse,mean_y_true,mean_y_pred
GNN + Relationship,2025-10-01,45,0.008302658235427189,0.009728090026990516,0.020093327822784533,0.01789286477777778
GNN + Relationship,2025-10-02,54,0.012299869699563672,0.015001764312112696,0.024621142992853232,0.014595442166666665
GNN + Relationship,2025-10-03,44,0.0067238094610329235,0.008025143445390891,0.022036644905297543,0.017905255659090905
GNN + Relationship,2025-10-06,63,0.008180454596592788,0.01012378544877422,0.020151723834079836,0.021127623587301587
GNN + Relationship,2025-10-07,46,0.005207472313134675,0.006613363857358318,0.014874568836682468,0.01743362265217391
GNN + Relationship,2025-10-08,52,0.006399364473047135,0.008994338723239194,0.01686826635761037,0.014396824048076922
GNN + Relationship,2025-10-09,41,0.005170151269256339,0.007084200449286355,0.01606979787849429,0.015320244829268293
GNN + Relationship,2025-10-10,52,0.008403106022558955,0.010487930021595999,0.020600084407935596,0.01769208310576923
GNN + Relationship,2025-10-13,40,0.016878210830296853,0.020836934641735888,0.03214684617705639,0.016503009625
GNN + Relationship,2025-10-14,45,0.021745881505523958,0.02381810052970961,0.03828169517219062,0.016535813666666666
GNN + Relationship,2025-10-15,54,0.017266531764488058,0.01924876882120341,0.036122601168851014,0.01963353287962963
GNN + Relationship,2025-10-16,62,0.014687837095393615,0.017638829732719224,0.03185821052700758,0.017578383080645164
GNN + Relationship,2025-10-17,55,0.014410600037601787,0.01672891450171636,0.031015138107944578,0.017478264709090908
GNN + Relationship,2025-10-20,65,0.008769486077107324,0.01149082920288515,0.02243951394652513,0.017705442738461537
GNN + Relationship,2025-10-21,47,0.01060239799004773,0.013193512434904495,0.025770465253872086,0.01920900274468085
GNN + Relationship,2025-10-22,45,0.007947338117149198,0.009375784802181339,0.019319541048672405,0.018652172066666667
GNN + Relationship,2025-10-23,45,0.007730787407495984,0.009867033873657146,0.02140720233114224,0.017335313999999998
GNN + Relationship,2025-10-24,72,0.006974057458179098,0.008813293019453395,0.01749933316023084,0.017427523972222223
GNN + Relationship,2025-10-27,78,0.008682742762979792,0.009759014033788151,0.019912064278450485,0.020728734410256414
GNN + Relationship,2025-10-28,125,0.013721269221460978,0.015707773451125458,0.028391784910112575,0.0218893858
GNN + Relationship,2025-10-29,102,0.011189631221043026,0.014058139383274808,0.029484848592284212,0.021536297637254904
GNN + Relationship,2025-10-30,182,0.010015875618140154,0.012228730740560476,0.023661890883346623,0.01954570845054945
GNN + Relationship,2025-10-31,99,0.010490045182986065,0.013417284983069018,0.02492793248684112,0.01828114121212121
GNN + Relationship,2025-11-03,61,0.008113411664056444,0.010412532475828634,0.026701006778805915,0.02136717326229508
GNN + Relationship,2025-11-04,64,0.006154476699187447,0.007946433766730538,0.018412030396575522,0.018654295484375
GNN + Relationship,2025-11-05,40,0.007387274238951545,0.008915222927511237,0.020668999373447093,0.015117260425000001
GNN + Relationship,2025-11-06,41,0.006595237216103656,0.008280512613568347,0.02061274661341814,0.014784200439024392
GNN + Relationship,2025-11-07,41,0.006012591382019346,0.007849856399454682,0.017763100893849946,0.01392653113414634
GNN + Relationship,2025-11-10,57,0.0064587255616113054,0.008107280561954882,0.017659802218539626,0.015541990640350875
GNN + Relationship,2025-11-11,52,0.00577583884000828,0.007347714988102263,0.015123921437547129,0.016677563250000003
GNN + Relationship,2025-11-12,34,0.007681254273231255,0.010495495628897141,0.01426352911135725,0.016760475735294118
GNN + Relationship,2025-11-13,47,0.0061133819833860655,0.007581930834721294,0.014578079121147659,0.01817292112765957
GNN + Relationship,2025-11-14,71,0.007911324843650544,0.0092838076311228,0.015050731471437975,0.018089064936619714
GNN + Relationship,2025-11-17,78,0.009674156701494343,0.010616341823323367,0.010445172877576247,0.01917883619871795
GNN + Relationship,2025-11-18,43,0.004848370935083788,0.006369451261251714,0.0156158622960711,0.018791318290697676
GNN + Relationship,2025-11-19,68,0.00632794620622546,0.008453399727979536,0.020412673434132993,0.016943829544117647
GNN + Relationship,2025-11-20,40,0.005307915403019529,0.006817856190081622,0.017775878380052706,0.0165417016875
GNN + Relationship,2025-11-21,47,0.005473425105029736,0.007668261990586262,0.01777388666697,0.017427962797872343
GNN + Relationship,2025-11-24,74,0.005006341371939196,0.006546993955454809,0.01743150676122384,0.016612490844594596
GNN + Relationship,2025-11-25,57,0.005405142217722665,0.006333241974358608,0.013550991862358698,0.015073613061403509
GNN + Relationship,2025-11-26,59,0.007174996798760984,0.008746437393547902,0.015499657493526603,0.015324117118644067
GNN + Relationship,2025-11-27,192,0.006487494830771889,0.008234857715105449,0.017676361846194248,0.013548422835937499
GNN + Relationship,2025-11-28,90,0.0054342398101404395,0.006567149234207341,0.016510819092703327,0.016446025816666668
GNN + Relationship,2025-12-01,66,0.007021429224061617,0.009355160443214609,0.01761973041081515,0.016608153333333337
GNN + Relationship,2025-12-02,72,0.006660371006277485,0.00809997180378275,0.017712897472342223,0.01813450234027778
GNN + Relationship,2025-12-03,61,0.00634699480796758,0.007553144166490181,0.015556548699186918,0.0176051635409836
GNN + Relationship,2025-12-04,46,0.009153917163211569,0.011170467969169907,0.013738532672109758,0.018615152130434784
GNN + Relationship,2025-12-05,50,0.007752371190985597,0.009532677756969365,0.019886362818069717,0.019367355
GNN + Relationship,2025-12-08,66,0.006463682676465075,0.008234780910522791,0.019471998322952606,0.018639804750000002
GNN + Relationship,2025-12-09,36,0.011067595582015187,0.01308860836331617,0.025395777774974652,0.01691596088888889
GNN + Relationship,2025-12-10,44,0.013169292550885362,0.015983624396745937,0.024844142005101485,0.01639787554545455
GNN + Relationship,2025-12-11,53,0.016132809346055387,0.01863220014644792,0.03230846336744019,0.016541531509433962
GNN + Relationship,2025-12-12,48,0.007571474987858848,0.009194897493732987,0.021237770716349257,0.0168489733125
GNN + Relationship,2025-12-15,61,0.005902310340235133,0.006689367472698229,0.017470579976063244,0.018057807360655733
GNN + Relationship,2025-12-16,67,0.006102904165666189,0.007746514718477195,0.017891479093136587,0.02017342546268657
GNN + Relationship,2025-12-17,118,0.005426575113650087,0.007046455833934359,0.014813487242386339,0.017767549932203384
GNN + Relationship,2025-12-18,46,0.006566578137382814,0.008889191121674477,0.01578389804648311,0.017280024336956516
GNN + Relationship,2025-12-19,62,0.007902243440087353,0.010609926570221135,0.01892630864805988,0.019488349790322584
GNN + Relationship,2025-12-22,86,0.009294193268158793,0.011499280546931645,0.016860676490766658,0.021074444813953493
GNN + Relationship,2025-12-23,68,0.008366800987074808,0.010873261117676072,0.01973986101117639,0.018970357102941177
GNN + Relationship,2025-12-24,74,0.008963028368821005,0.012019693391653593,0.017915854246254855,0.01737766908108108
GNN Correlation Only,2025-07-31,76,0.00964581985934504,0.010985528527430443,0.02602467791324379,0.01809589829605263
GNN Correlation Only,2025-08-01,112,0.009881284406219994,0.012585566333411619,0.02270971175416234,0.01626869903125
GNN Correlation Only,2025-08-04,186,0.007850696858416491,0.009912329007874244,0.020052293400650654,0.014993955333333333
GNN Correlation Only,2025-08-05,128,0.007018343507031663,0.00779407360234045,0.017234828395885367,0.0165709858046875
GNN Correlation Only,2025-08-06,86,0.007165852645290068,0.008320908658537336,0.01839541199855329,0.01825486662790698
GNN Correlation Only,2025-08-07,168,0.008324036613424688,0.00988773417854764,0.021382174421367847,0.015406690910714286
GNN Correlation Only,2025-08-08,104,0.00784687751206971,0.009590685938577795,0.02204600044597795,0.01823138144230769
GNN Correlation Only,2025-08-11,132,0.008714168671929208,0.010879718013796641,0.0204010240197407,0.015693061984848485
GNN Correlation Only,2025-08-12,178,0.00968348968935462,0.010876109073294175,0.02237273580290037,0.017465679643258424
GNN Correlation Only,2025-08-13,182,0.009634764652758174,0.013377280139357602,0.02444609407601608,0.017497433351648353
GNN Correlation Only,2025-08-14,190,0.01035910892663755,0.013117455640417093,0.023455602744300075,0.015373288528947367
GNN Correlation Only,2025-08-15,172,0.014378931366164993,0.01818760421661427,0.02891002045294569,0.01613658680813954
GNN Correlation Only,2025-08-18,166,0.019768864015543907,0.026772499987535586,0.03491221956280336,0.01599228404819277
GNN Correlation Only,2025-08-19,100,0.027230826487205772,0.03184633396992704,0.04020799636840817,0.013306854210000002
GNN Correlation Only,2025-08-20,80,0.024121783067222808,0.028204219308539755,0.03783446820452806,0.0141215372875
GNN Correlation Only,2025-08-21,116,0.02206766364146746,0.024831013115938445,0.03664916458314858,0.015667686189655174
GNN Correlation Only,2025-08-22,84,0.017575188755222088,0.02185147741912101,0.027782208774061387,0.015035397711904763
GNN Correlation Only,2025-08-25,152,0.006444795059038115,0.008249517531125098,0.02265244147642266,0.021189344967105263
GNN Correlation Only,2025-08-26,138,0.0067312581240051295,0.007811215465980922,0.016923747862270723,0.020872096644927538
GNN Correlation Only,2025-08-27,234,0.010070038810186864,0.013046172532067227,0.023789283708056278,0.019365181023504277
GNN Correlation Only,2025-08-28,192,0.009600082415412667,0.011604722676049652,0.021611958686359335,0.019339304979166666
GNN Correlation Only,2025-08-29,432,0.011393805686725725,0.013896354516301902,0.025899308216240625,0.019201351431712962
GNN Correlation Only,2025-09-03,280,0.008440240901974858,0.010886288167071802,0.023662234260700587,0.020890977810714282
GNN Correlation Only,2025-09-04,118,0.008288749730329652,0.011198533817193731,0.02243107277110719,0.018230413741525425
GNN Correlation Only,2025-09-05,164,0.010164589688915045,0.012037950760593056,0.024520005079599543,0.018544089225609753
GNN Correlation Only,2025-09-08,130,0.0048331425055912185,0.006655326332441996,0.017405288458730125,0.019000446815384615
GNN Correlation Only,2025-09-09,142,0.006189813983636655,0.007277615079195788,0.0159498585033899,0.017944309894366198
GNN Correlation Only,2025-09-10,48,0.004123472727903675,0.006262537371432744,0.01925560866948211,0.01787632545833333
GNN Correlation Only,2025-09-11,76,0.006690043173312092,0.008199961548456624,0.014074166869058385,0.014593708828947368
GNN Correlation Only,2025-09-12,122,0.007535737475519507,0.009893151035754881,0.01751727308146651,0.015507839
GNN Correlation Only,2025-09-15,106,0.005977391197773307,0.007103659693391821,0.012974150654561065,0.015651155886792452
GNN Correlation Only,2025-09-16,102,0.00504325110314897,0.0090195884353219,0.01625840601456512,0.014962557000000001
GNN Correlation Only,2025-09-17,90,0.005453638496991911,0.006102479084605714,0.01709269094798295,0.015397126038888891
GNN Correlation Only,2025-09-18,106,0.00780331991682764,0.008675733405609605,0.016482999539529895,0.019350944349056605
GNN Correlation Only,2025-09-19,106,0.006143286378189961,0.0075361379252294886,0.018907077074542877,0.019006494594339625
GNN Correlation Only,2025-09-22,116,0.006070280811515178,0.007670302565622817,0.015488993248035115,0.01753436922413793
GNN Correlation Only,2025-09-23,62,0.007058804871407811,0.009028294529514364,0.01943620213217307,0.01942645014516129
GNN Correlation Only,2025-09-24,84,0.005815867965938879,0.007253251316524073,0.01190695841796692,0.01494715188690476
GNN Correlation Only,2025-09-25,78,0.004266148916863314,0.005138678727275351,0.013942318311772993,0.016219524455128205
GNN Correlation Only,2025-09-26,100,0.0037837658253941004,0.005403479825738153,0.01464179882779714,0.01529400893
GNN Correlation Only,2025-09-29,136,0.01184900666148309,0.014883298741207893,0.025917732102029408,0.015375727227941175
GNN Correlation Only,2025-09-30,94,0.009805042325114626,0.011806578349893286,0.023819446266490046,0.015287871228723406
GNN Correlation Only,2025-10-01,90,0.008238807358344131,0.009807574347048398,0.020093327822784533,0.0170438042
GNN Correlation Only,2025-10-02,108,0.012474130796785894,0.01525970982270757,0.024621142992853232,0.014007289513888889
GNN Correlation Only,2025-10-03,88,0.007061651120123833,0.00837521017521588,0.022036644905297543,0.018062965431818182
GNN Correlation Only,2025-10-06,126,0.007560133384065766,0.009527338587207262,0.020151723834079833,0.020930746753968252
GNN Correlation Only,2025-10-07,92,0.004704150459617135,0.005868910724576545,0.014874568836682478,0.016494780217391303
GNN Correlation Only,2025-10-08,104,0.006258024463431749,0.00891127019200754,0.01686826635761037,0.013978511134615384
GNN Correlation Only,2025-10-09,82,0.0050341461107197534,0.007070007392678261,0.016069797878494295,0.014849447109756098
GNN Correlation Only,2025-10-10,104,0.008132723527942188,0.010215508202041137,0.020600084407935593,0.017197361028846152
GNN Correlation Only,2025-10-13,80,0.017531512578566742,0.02157392930618426,0.03214684617705639,0.015678312612500002
GNN Correlation Only,2025-10-14,90,0.022578474333301735,0.024652443493050118,0.03828169517219062,0.01570322083888889
GNN Correlation Only,2025-10-15,108,0.017473118070384392,0.019480426552089886,0.036122601168851014,0.019449850824074074
GNN Correlation Only,2025-10-16,124,0.015115282113567266,0.018054139769357956,0.03185821052700758,0.017177134237903232
GNN Correlation Only,2025-10-17,110,0.014886085134023114,0.017289448843201737,0.031015138107944575,0.016703454718181816
GNN Correlation Only,2025-10-20,130,0.008515936476013996,0.011163562440871721,0.02243951394652513,0.017071409396153845
GNN Correlation Only,2025-10-21,94,0.01031904745965908,0.012842338216615883,0.025770465253872086,0.01864889005319149
GNN Correlation Only,2025-10-22,90,0.007980361817149199,0.009312073908672388,0.01931954104867241,0.017774712633333335
GNN Correlation Only,2025-10-23,90,0.007351532622467566,0.009493314980116418,0.02140720233114224,0.016915993733333332
GNN Correlation Only,2025-10-24,144,0.006920639616618391,0.00883967294702704,0.01749933316023084,0.01725384871527778
GNN Correlation Only,2025-10-27,156,0.00846195650015928,0.0096068112735129,0.019912064278450485,0.0207996200448718
GNN Correlation Only,2025-10-28,250,0.013720320889460978,0.015850603830931908,0.028391784910112575,0.021790535796000002
GNN Correlation Only,2025-10-29,204,0.011354019091745519,0.01444181072883892,0.029484848592284212,0.020698735365196074
GNN Correlation Only,2025-10-30,364,0.009905559165150771,0.0120249019270206,0.023661890883346623,0.019415352244505496
GNN Correlation Only,2025-10-31,198,0.010444829521369903,0.013438789545523055,0.02492793248684112,0.017949640166666666
GNN Correlation Only,2025-11-03,122,0.008278701270613822,0.010689847443949846,0.026701006778805908,0.02100878393442623
GNN Correlation Only,2025-11-04,128,0.006251622694763641,0.007925868274382254,0.018412030396575525,0.0182089021015625
GNN Correlation Only,2025-11-05,80,0.007824166387319134,0.00954827129399587,0.0206689993734471,0.01442035025
GNN Correlation Only,2025-11-06,82,0.006356277791184574,0.007905366842171411,0.02061274661341814,0.015072525323170731
GNN Correlation Only,2025-11-07,82,0.005612452869824224,0.007670189860464224,0.017763100893849946,0.013949137524390238
GNN Correlation Only,2025-11-10,114,0.006255661386172709,0.008135550027393135,0.017659802218539626,0.01538484146491228
GNN Correlation Only,2025-11-11,104,0.0054949044650082785,0.007076400629827889,0.015123921437547124,0.016373563971153846
GNN Correlation Only,2025-11-12,68,0.007639172958239796,0.010252067955259247,0.014263529111357249,0.016817183794117646
GNN Correlation Only,2025-11-13,94,0.005860720397300362,0.00725265252218916,0.014578079121147659,0.017833226287234046
GNN Correlation Only,2025-11-14,142,0.007500566653328635,0.00886346679176661,0.015050731471437973,0.018013305024647888
GNN Correlation Only,2025-11-17,156,0.009649934669443059,0.01053160906544911,0.010445172877576249,0.019241615884615388
GNN Correlation Only,2025-11-18,86,0.004572634744791916,0.005753247277652922,0.015615862296071105,0.0177660439127907
GNN Correlation Only,2025-11-19,136,0.006475854247465531,0.008626966581019567,0.02041267343413299,0.016564389617647057
GNN Correlation Only,2025-11-20,80,0.005272465282756796,0.006841936756267003,0.017775878380052706,0.0163148698875
GNN Correlation Only,2025-11-21,94,0.005082024700774419,0.007677810104078734,0.017773886666970003,0.016755717882978725
GNN Correlation Only,2025-11-24,148,0.005055398960442438,0.006719266375461322,0.01743150676122384,0.01608992295945946
GNN Correlation Only,2025-11-25,114,0.004889270909940645,0.00578811166401491,0.013550991862358698,0.014355144157894737
GNN Correlation Only,2025-11-26,118,0.0072325061885914945,0.00876767571640844,0.015499657493526607,0.01542634128813559
GNN Correlation Only,2025-11-27,384,0.006467453297139436,0.008189679777699245,0.017676361846194248,0.013035150665364583
GNN Correlation Only,2025-11-28,180,0.005210872057084633,0.0063341882709687025,0.016510819092703327,0.01574259606111111
GNN Correlation Only,2025-12-01,132,0.006809596211948543,0.00928616720146533,0.01761973041081515,0.015809206049242422
GNN Correlation Only,2025-12-02,144,0.006054631267001863,0.0076229796063188296,0.017712897472342223,0.017455217486111112
GNN Correlation Only,2025-12-03,122,0.006062956111246268,0.007463339561960307,0.015556548699186922,0.016686099221311475
GNN Correlation Only,2025-12-04,92,0.008677081740597925,0.010636922627578248,0.013738532672109763,0.017639616027173916
GNN Correlation Only,2025-12-05,100,0.0073856555359856,0.009439101477325835,0.01988636281806972,0.018536507655
GNN Correlation Only,2025-12-08,132,0.006282233286787751,0.007950179028059483,0.019471998322952606,0.01790113904166667
GNN Correlation Only,2025-12-09,72,0.011639612148544115,0.013572987499289865,0.02539577777497465,0.01624538165277778
GNN Correlation Only,2025-12-10,88,0.014170268664521727,0.01694281495539428,0.024844142005101474,0.01556746040909091
GNN Correlation Only,2025-12-11,106,0.016955667454545954,0.019392663060302552,0.03230846336744019,0.01562790170283019
GNN Correlation Only,2025-12-12,96,0.007706226409733848,0.009480615923414256,0.021237770716349257,0.016072511598958335
GNN Correlation Only,2025-12-15,122,0.005963003151710542,0.0068579985082118594,0.017470579976063244,0.017302788024590166
GNN Correlation Only,2025-12-16,134,0.0057489899857086964,0.007506614689098841,0.017891479093136587,0.01927056517537313
GNN Correlation Only,2025-12-17,236,0.004932577285010806,0.00669081747474096,0.014813487242386337,0.016767639209745763
GNN Correlation Only,2025-12-18,92,0.006368525599339336,0.008654931370186664,0.01578389804648312,0.01676432821195652
GNN Correlation Only,2025-12-19,124,0.00777537567507398,0.010462328833402553,0.018926308648059876,0.018763916112903224
GNN Correlation Only,2025-12-22,172,0.008660982963019339,0.01103072834515856,0.016860676490766655,0.020071331
GNN Correlation Only,2025-12-23,136,0.008000325950310102,0.010817714367624662,0.019739861011176387,0.018007188566176474
GNN Correlation Only,2025-12-24,148,0.008591955058401652,0.01182790768451902,0.017915854246254855,0.016844435945945948
Linear Regression,2025-07-31,38,0.005583720441902676,0.006525785730852363,0.02602467791324379,0.022541246763157892
Linear Regression,2025-08-01,56,0.00805544308610273,0.009624811794855545,0.02270971175416234,0.02050341880357143
Linear Regression,2025-08-04,93,0.008034791855942972,0.009306988652431198,0.020052293400650657,0.01942981181182796
Linear Regression,2025-08-05,64,0.005997010633328609,0.007180855132222526,0.017234828395885367,0.019524365671875
Linear Regression,2025-08-06,43,0.0068458580853370445,0.007791547574633196,0.018395411998553286,0.018644377162790698
Linear Regression,2025-08-07,84,0.006918393931612336,0.00832391917462597,0.021382174421367854,0.019807088940476187
Linear Regression,2025-08-08,52,0.006973872108029118,0.00840166678696328,0.02204600044597795,0.022190717538461538
Linear Regression,2025-08-11,66,0.0067295401811547665,0.008505678612024286,0.0204010240197407,0.020621299727272727
Linear Regression,2025-08-12,89,0.007818181350218483,0.009250949905474386,0.02237273580290037,0.02046051452247191
Linear Regression,2025-08-13,91,0.008088448892870803,0.010188479944407428,0.02444609407601608,0.023166719291208792
Linear Regression,2025-08-14,95,0.0076086011715732855,0.009707909639042877,0.023455602744300075,0.02040130216842105
Linear Regression,2025-08-15,86,0.010695229366042842,0.015033922098621809,0.02891002045294569,0.020848562534883718
Linear Regression,2025-08-18,83,0.016161000748325948,0.02234933946159052,0.03491221956280336,0.021776107427710845
Linear Regression,2025-08-19,50,0.021106349967278906,0.025424639537127636,0.04020799636840816,0.01997474664
Linear Regression,2025-08-20,40,0.016387193204218987,0.019684578945042774,0.03783446820452806,0.0222461699625
Linear Regression,2025-08-21,58,0.01463255241969569,0.017224688178168652,0.03664916458314859,0.022855199474137933
Linear Regression,2025-08-22,42,0.013754231628299252,0.017458226387414913,0.027782208774061394,0.019231841809523812
Linear Regression,2025-08-25,76,0.006353320001953388,0.008066347560566879,0.022652441476422664,0.024714319223684212
Linear Regression,2025-08-26,69,0.010333531946915876,0.011344282872763298,0.016923747862270726,0.026876200782608693
Linear Regression,2025-08-27,117,0.009596470206740105,0.01197146773638798,0.02378928370805628,0.023417855928205125
Linear Regression,2025-08-28,96,0.007129164181157062,0.00853302533168432,0.021611958686359335,0.021040678045833334
Linear Regression,2025-08-29,216,0.008852094038160925,0.01118876517831315,0.025899308216240625,0.02316137592824074
Linear Regression,2025-09-03,140,0.0065252032542707505,0.008286032554019922,0.023662234260700587,0.022869586985714285
Linear Regression,2025-09-04,59,0.0067464364795436944,0.00847404856978362,0.02243107277110719,0.022272594813559324
Linear Regression,2025-09-05,82,0.006806047045279518,0.00873036332019165,0.024520005079599543,0.023851999451219512
Linear Regression,2025-09-08,65,0.007813826664179612,0.009755747844560268,0.017405288458730125,0.023648306061538463
Linear Regression,2025-09-09,71,0.006978811305293809,0.008792202219894915,0.015949858503389903,0.02096796703521127
Linear Regression,2025-09-10,24,0.00848542494033109,0.010022618561802619,0.01925560866948211,0.023240089375
Linear Regression,2025-09-11,38,0.010844557195780766,0.012995296819366432,0.014074166869058385,0.022087247763157892
Linear Regression,2025-09-12,61,0.010691940733935215,0.012771609468776014,0.01751727308146651,0.02243029492622951
Linear Regression,2025-09-15,53,0.007320352430231271,0.008991053907013526,0.012974150654561067,0.019464168943396226
Linear Regression,2025-09-16,51,0.008555721104432177,0.012407033586348409,0.016258406014565116,0.020856633000000003
Linear Regression,2025-09-17,45,0.00580657763029961,0.0068469676313663375,0.017092690947982946,0.020524258044444445
Linear Regression,2025-09-18,53,0.005775549867935039,0.007129528676150351,0.016482999539529895,0.020623369075471697
Linear Regression,2025-09-19,53,0.005731103554956979,0.006990171858933369,0.018907077074542877,0.02306337173584906
Linear Regression,2025-09-22,58,0.007225180579813299,0.008677225463916322,0.015488993248035115,0.019882826965517242
Linear Regression,2025-09-23,31,0.009056120684575246,0.010507788762958924,0.019436202132173074,0.023794235741935486
Linear Regression,2025-09-24,42,0.008739378376063346,0.009614781610816763,0.011906958417966917,0.020124889500000003
Linear Regression,2025-09-25,39,0.005491496540565448,0.0065193105485776915,0.013942318311772995,0.018045278692307692
Linear Regression,2025-09-26,50,0.0058734455749479475,0.007064885850688859,0.014641798827797137,0.01818538678
Linear Regression,2025-09-29,68,0.010564461932046625,0.013056864001449661,0.02591773210202941,0.016479772794117643
Linear Regression,2025-09-30,47,0.009004448085752927,0.011098389484415714,0.023819446266490046,0.01593922559574468
Linear Regression,2025-10-01,45,0.007958446520743099,0.009762117419714349,0.020093327822784533,0.0170172373
Linear Regression,2025-10-02,54,0.010145377838560761,0.01238210174498003,0.024621142992853232,0.016313340935185185
Linear Regression,2025-10-03,44,0.007220131832342631,0.008380500213205373,0.022036644905297543,0.01644667715909091
Linear Regression,2025-10-06,63,0.00644639654979213,0.008091994311812914,0.020151723834079836,0.02102994151428571
Linear Regression,2025-10-07,46,0.003981844001922483,0.005365421741557473,0.014874568836682468,0.01592014133695652
Linear Regression,2025-10-08,52,0.004917031097129505,0.007232575975653535,0.01686826635761037,0.015360538750000001
Linear Regression,2025-10-09,41,0.0046000212606133635,0.00649702826934316,0.01606979787849429,0.015928454487804878
Linear Regression,2025-10-10,52,0.007541448378966114,0.009417437227337106,0.020600084407935596,0.01858249078846154
Linear Regression,2025-10-13,40,0.01723825097856674,0.02074797817922995,0.03214684617705639,0.0173573969625
Linear Regression,2025-10-14,45,0.021078670167733023,0.0226272178976115,0.03828169517219062,0.017279858044444447
Linear Regression,2025-10-15,54,0.017794028135199202,0.019616072273198663,0.036122601168851014,0.01894964988888889
Linear Regression,2025-10-16,62,0.014739690899926695,0.017696244086507343,0.03185821052700758,0.01734542844354839
Linear Regression,2025-10-17,55,0.014588343181788758,0.016918305985297016,0.031015138107944578,0.016477029927272728
Linear Regression,2025-10-20,65,0.007731859954094902,0.009894306448500943,0.02243951394652513,0.018457588753846153
Linear Regression,2025-10-21,47,0.009432115352481441,0.011122884364364117,0.025770465253872086,0.022532442659574468
Linear Regression,2025-10-22,45,0.007207931026094732,0.009086306700144164,0.019319541048672405,0.019564776755555555
Linear Regression,2025-10-23,45,0.0063387436584390515,0.008071202896595733,0.02140720233114224,0.020449871555555554
Linear Regression,2025-10-24,72,0.0063372873807438545,0.008150708296330836,0.01749933316023084,0.01983184291666667
Linear Regression,2025-10-27,78,0.008927756516356047,0.010196137606148896,0.019912064278450485,0.020508913012820512
Linear Regression,2025-10-28,125,0.01111273861378706,0.012551869383557401,0.028391784910112575,0.023099273727999997
Linear Regression,2025-10-29,102,0.008541907786360502,0.010855779085801813,0.029484848592284212,0.02428088469607843
Linear Regression,2025-10-30,182,0.008860158556213337,0.011105665279821396,0.023661890883346623,0.022199735532967033
Linear Regression,2025-10-31,99,0.008071877584444347,0.010616784080297986,0.02492793248684112,0.021295778727272726
Linear Regression,2025-11-03,61,0.006682241652229767,0.008141403502126585,0.026701006778805915,0.02390348721311475
Linear Regression,2025-11-04,64,0.0070986459474238,0.008539028052959252,0.018412030396575522,0.02076724165625
Linear Regression,2025-11-05,40,0.006084421611216756,0.00786450561692685,0.020668999373447093,0.018879127449999998
Linear Regression,2025-11-06,41,0.004121703020856213,0.005396891305097083,0.02061274661341814,0.018779940780487805
